"DEPARE (A) CORRECTION to object class in S-57 Edition 3.1.3","Depth area","RECIND","Recording indication",""
"DEPARE (A) CORRECTION to object class in S-57 Edition 3.1.3","Depth area","SORDAT","Source date",""
"DEPARE (A) CORRECTION to object class in S-57 Edition 3.1.3","Depth area","SORIND","Source indication",""
"DEPCNT (L)","Depth contour","VALDCO","Value of depth contour",""
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Mean low water springs"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Mean lower low water springs"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Mean sea level"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Lowest low water"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Mean low water"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Lowest low water springs"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Approximate mean low water springs"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Indian spring low water"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Low water springs"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Approximate lowest astronomical tide"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Nearly lowest low water"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Mean lower low water"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Low water"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Approximate mean low water"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Approximate mean lower low water"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Mean high water"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Mean high water springs"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","High water"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Approximate mean sea level"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","High water springs"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Mean higher high water"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Equinoctial spring low water"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Lowest astronomical tide"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Local datum"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","International Great Lakes Datum 1985"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Mean water level"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Lower low water large tide"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Higher high water large tide"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","Nearly highest high water"
"DEPCNT (L)","Depth contour","VERDAT","Vertical datum","highest astronomical tide (HAT)"
"DEPCNT (L)","Depth contour","INFORM","Information",""
"DEPCNT (L)","Depth contour","NINFOM","Information in national language",""
"DEPCNT (L)","Depth contour","NTXTDS","Textual description in national language",""
"DEPCNT (L)","Depth contour","SCAMAX","Scale maximum",""
"DEPCNT (L)","Depth contour","SCAMIN","Scale minimum",""
"DEPCNT (L)","Depth contour","TXTDSC","Textual description",""
"DEPCNT (L)","Depth contour","RECDAT","Recording date",""
"DEPCNT (L)","Depth contour","RECIND","Recording indication",""
"DEPCNT (L)","Depth contour","SORDAT","Source date",""
"DEPCNT (L)","Depth contour","SORIND","Source indication",""
"DISMAR (P)","Distance mark","CATDIS","Category of distance mark","distance mark not physically installed"
"DISMAR (P)","Distance mark","CATDIS","Category of distance mark","visible mark, pole"
"DISMAR (P)","Distance mark","CATDIS","Category of distance mark","visible mark, board"
"DISMAR (P)","Distance mark","CATDIS","Category of distance mark","visible mark, unknown shape"
"DISMAR (P)","Distance mark","DATEND","Date end",""
"DISMAR (P)","Distance mark","DATSTA","Date start",""
"DISMAR (P)","Distance mark","NOBJNM","Object name in national language",""
"DISMAR (P)","Distance mark","OBJNAM","Object name",""
"DISMAR (P)","Distance mark","INFORM","Information",""
"DISMAR (P)","Distance mark","NINFOM","Information in national language",""
"DISMAR (P)","Distance mark","NTXTDS","Textual description in national language",""
"DISMAR (P)","Distance mark","SCAMAX","Scale maximum",""
"DISMAR (P)","Distance mark","SCAMIN","Scale minimum",""
"DISMAR (P)","Distance mark","TXTDSC","Textual description",""
"DISMAR (P)","Distance mark","RECDAT","Recording date",""
"DISMAR (P)","Distance mark","RECIND","Recording indication",""
"DISMAR (P)","Distance mark","SORDAT","Source date",""
"DISMAR (P)","Distance mark","SORIND","Source indication",""
"DMPGRD (P,A)","Dumping ground","CATDPG","Category of dumping ground","general dumping ground"
"DMPGRD (P,A)","Dumping ground","CATDPG","Category of dumping ground","chemical waste dumping ground"
"DMPGRD (P,A)","Dumping ground","CATDPG","Category of dumping ground","nuclear waste dumping ground"
"DMPGRD (P,A)","Dumping ground","CATDPG","Category of dumping ground","explosives dumping ground"
"DMPGRD (P,A)","Dumping ground","CATDPG","Category of dumping ground","spoil ground"
"DMPGRD (P,A)","Dumping ground","CATDPG","Category of dumping ground","vessel dumping ground"
"DMPGRD (P,A)","Dumping ground","NOBJNM","Object name in national language",""
"DMPGRD (P,A)","Dumping ground","OBJNAM","Object name",""
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","anchoring prohibited"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","anchoring restricted"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","fishing prohibited"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","fishing restricted"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","trawling prohibited"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","trawling restricted"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","entry prohibited"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","entry restricted"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","dredging prohibited"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","dredging restricted"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","diving prohibited"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","diving restricted"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","no wake"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","area to be avoided"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","construction prohibited"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","discharging prohibited"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","discharging restricted"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","industrial or mineral exploration/development prohibited"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","industrial or mineral exploration/development restricted"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","drilling prohibited"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","drilling restricted"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","removal of historical artifacts prohibited"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","cargo transhipment (lightering) prohibited"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","dragging prohibited"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","stopping prohibited"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","landing prohibited"
"DMPGRD (P,A)","Dumping ground","RESTRN","Restriction","speed restricted"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","permanent"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","occasional"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","recommended"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","not in use"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","periodic/intermittent"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","reserved"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","temporary"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","private"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","mandatory"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","destroyed/ruined"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","extinguished"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","illuminated"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","historic"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","public"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","synchronized"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","watched"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","un-watched"
"DMPGRD (P,A)","Dumping ground","STATUS","Status","existence doubtful"
"DMPGRD (P,A)","Dumping ground","INFORM","Information",""
"DMPGRD (P,A)","Dumping ground","NINFOM","Information in national language",""
"DMPGRD (P,A)","Dumping ground","NTXTDS","Textual description in national language",""
"DMPGRD (P,A)","Dumping ground","SCAMAX","Scale maximum",""
"DMPGRD (P,A)","Dumping ground","SCAMIN","Scale minimum",""
"DMPGRD (P,A)","Dumping ground","TXTDSC","Textual description",""
"DMPGRD (P,A)","Dumping ground","RECDAT","Recording date",""
"DMPGRD (P,A)","Dumping ground","RECIND","Recording indication",""
"DMPGRD (P,A)","Dumping ground","SORDAT","Source date",""
"DMPGRD (P,A)","Dumping ground","SORIND","Source indication",""
"DOCARE (A)","Dock area","CATDOC","Category of dock","tidal"
"DOCARE (A)","Dock area","CATDOC","Category of dock","non-tidal (wet dock)"
"DOCARE (A)","Dock area","CONDTN","Condition","under construction"
"DOCARE (A)","Dock area","CONDTN","Condition","ruined"
"DOCARE (A)","Dock area","CONDTN","Condition","under reclamation"
"DOCARE (A)","Dock area","CONDTN","Condition","wingless"
"DOCARE (A)","Dock area","CONDTN","Condition","planned construction"
"DOCARE (A)","Dock area","DATEND","Date end",""
"DOCARE (A)","Dock area","DATSTA","Date start",""
"DOCARE (A)","Dock area","HORACC","Horizontal accuracy",""
"DOCARE (A)","Dock area","HORCLR","Horizontal clearance",""
"DOCARE (A)","Dock area","NOBJNM","Object name in national language",""
"DOCARE (A)","Dock area","OBJNAM","Object name",""
"DOCARE (A)","Dock area","STATUS","Status","permanent"
"DOCARE (A)","Dock area","STATUS","Status","occasional"
"DOCARE (A)","Dock area","STATUS","Status","recommended"
"DOCARE (A)","Dock area","STATUS","Status","not in use"
"DOCARE (A)","Dock area","STATUS","Status","periodic/intermittent"
"DOCARE (A)","Dock area","STATUS","Status","reserved"
"DOCARE (A)","Dock area","STATUS","Status","temporary"
"DOCARE (A)","Dock area","STATUS","Status","private"
"DOCARE (A)","Dock area","STATUS","Status","mandatory"
"DOCARE (A)","Dock area","STATUS","Status","destroyed/ruined"
"DOCARE (A)","Dock area","STATUS","Status","extinguished"
"DOCARE (A)","Dock area","STATUS","Status","illuminated"
"DOCARE (A)","Dock area","STATUS","Status","historic"
"DOCARE (A)","Dock area","STATUS","Status","public"
"DOCARE (A)","Dock area","STATUS","Status","synchronized"
"DOCARE (A)","Dock area","STATUS","Status","watched"
"DOCARE (A)","Dock area","STATUS","Status","un-watched"
"DOCARE (A)","Dock area","STATUS","Status","existence doubtful"
"DOCARE (A)","Dock area","INFORM","Information",""
"DOCARE (A)","Dock area","NINFOM","Information in national language",""
"DOCARE (A)","Dock area","NTXTDS","Textual description in national language",""
"DOCARE (A)","Dock area","SCAMAX","Scale maximum",""
"DOCARE (A)","Dock area","SCAMIN","Scale minimum",""
"DOCARE (A)","Dock area","TXTDSC","Textual description",""
"DOCARE (A)","Dock area","RECDAT","Recording date",""
"DOCARE (A)","Dock area","RECIND","Recording indication",""
"DOCARE (A)","Dock area","SORDAT","Source date",""
"DOCARE (A)","Dock area","SORIND","Source indication",""
"DRGARE (A)","Dredged area","DRVAL1","Depth range value 1",""
"DRGARE (A)","Dredged area","DRVAL2","Depth range value 2",""
"DRGARE (A)","Dredged area","NOBJNM","Object name in national language",""
"DRGARE (A)","Dredged area","OBJNAM","Object name",""
"DRGARE (A)","Dredged area","QUASOU","Quality of sounding measurement","depth known"
"DRGARE (A)","Dredged area","QUASOU","Quality of sounding measurement","depth unknown"
"DRGARE (A)","Dredged area","QUASOU","Quality of sounding measurement","doubtful sounding"
"DRGARE (A)","Dredged area","QUASOU","Quality of sounding measurement","unreliable sounding"
"DRGARE (A)","Dredged area","QUASOU","Quality of sounding measurement","no bottom found at value shown"
"DRGARE (A)","Dredged area","QUASOU","Quality of sounding measurement","least depth known"
"DRGARE (A)","Dredged area","QUASOU","Quality of sounding measurement","least depth unknown, safe clearance at value shown"
"DRGARE (A)","Dredged area","QUASOU","Quality of sounding measurement","value reported (not surveyed)"
"DRGARE (A)","Dredged area","QUASOU","Quality of sounding measurement","value reported (not confirmed)"
"DRGARE (A)","Dredged area","QUASOU","Quality of sounding measurement","maintained depth"
"DRGARE (A)","Dredged area","QUASOU","Quality of sounding measurement","not regularly maintained"
"DRGARE (A)","Dredged area","RESTRN","Restriction","anchoring prohibited"
"DRGARE (A)","Dredged area","RESTRN","Restriction","anchoring restricted"
"DRGARE (A)","Dredged area","RESTRN","Restriction","fishing prohibited"
"DRGARE (A)","Dredged area","RESTRN","Restriction","fishing restricted"
"DRGARE (A)","Dredged area","RESTRN","Restriction","trawling prohibited"
"DRGARE (A)","Dredged area","RESTRN","Restriction","trawling restricted"
"DRGARE (A)","Dredged area","RESTRN","Restriction","entry prohibited"
"DRGARE (A)","Dredged area","RESTRN","Restriction","entry restricted"
"DRGARE (A)","Dredged area","RESTRN","Restriction","dredging prohibited"
"DRGARE (A)","Dredged area","RESTRN","Restriction","dredging restricted"
"DRGARE (A)","Dredged area","RESTRN","Restriction","diving prohibited"
"DRGARE (A)","Dredged area","RESTRN","Restriction","diving restricted"
"DRGARE (A)","Dredged area","RESTRN","Restriction","no wake"
"DRGARE (A)","Dredged area","RESTRN","Restriction","area to be avoided"
"DRGARE (A)","Dredged area","RESTRN","Restriction","construction prohibited"
"DRGARE (A)","Dredged area","RESTRN","Restriction","discharging prohibited"
"DRGARE (A)","Dredged area","RESTRN","Restriction","discharging restricted"
"DRGARE (A)","Dredged area","RESTRN","Restriction","industrial or mineral exploration/development prohibited"
"DRGARE (A)","Dredged area","RESTRN","Restriction","industrial or mineral exploration/development restricted"
"DRGARE (A)","Dredged area","RESTRN","Restriction","drilling prohibited"
"DRGARE (A)","Dredged area","RESTRN","Restriction","drilling restricted"
"DRGARE (A)","Dredged area","RESTRN","Restriction","removal of historical artifacts prohibited"
"DRGARE (A)","Dredged area","RESTRN","Restriction","cargo transhipment (lightering) prohibited"
"DRGARE (A)","Dredged area","RESTRN","Restriction","dragging prohibited"
"DRGARE (A)","Dredged area","RESTRN","Restriction","stopping prohibited"
"DRGARE (A)","Dredged area","RESTRN","Restriction","landing prohibited"
"DRGARE (A)","Dredged area","RESTRN","Restriction","speed restricted"
"DRGARE (A)","Dredged area","SOUACC","Sounding accuracy",""
"DRGARE (A)","Dredged area","TECSOU","Technique of sounding measurement","found by echo- sounder"
"DRGARE (A)","Dredged area","TECSOU","Technique of sounding measurement","found by side scan sonar"
"DRGARE (A)","Dredged area","TECSOU","Technique of sounding measurement","found by multi-beam"
"DRGARE (A)","Dredged area","TECSOU","Technique of sounding measurement","found by diver"
"DRGARE (A)","Dredged area","TECSOU","Technique of sounding measurement","found by lead-line"
"DRGARE (A)","Dredged area","TECSOU","Technique of sounding measurement","swept by wire-drag"
"DRGARE (A)","Dredged area","TECSOU","Technique of sounding measurement","found by laser"
"DRGARE (A)","Dredged area","TECSOU","Technique of sounding measurement","swept by vertical acoustic system"
"DRGARE (A)","Dredged area","TECSOU","Technique of sounding measurement","found by electromagnetic sensor"
"DRGARE (A)","Dredged area","TECSOU","Technique of sounding measurement","photogrammetry"
"DRGARE (A)","Dredged area","TECSOU","Technique of sounding measurement","satellite imagery"
"DRGARE (A)","Dredged area","TECSOU","Technique of sounding measurement","found by levelling"
"DRGARE (A)","Dredged area","TECSOU","Technique of sounding measurement","swept by side-scan sonar"
"DRGARE (A)","Dredged area","TECSOU","Technique of sounding measurement","computer generated"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Mean low water springs"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Mean lower low water springs"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Mean sea level"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Lowest low water"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Mean low water"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Lowest low water springs"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Approximate mean low water springs"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Indian spring low water"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Low water springs"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Approximate lowest astronomical tide"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Nearly lowest low water"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Mean lower low water"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Low water"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Approximate mean low water"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Approximate mean lower low water"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Mean high water"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Mean high water springs"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","High water"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Approximate mean sea level"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","High water springs"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Mean higher high water"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Equinoctial spring low water"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Lowest astronomical tide"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Local datum"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","International Great Lakes Datum 1985"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Mean water level"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Lower low water large tide"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Higher high water large tide"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","Nearly highest high water"
"DRGARE (A)","Dredged area","VERDAT","Vertical datum","highest astronomical tide (HAT)"
"DRGARE (A)","Dredged area","INFORM","Information",""
"DRGARE (A)","Dredged area","NINFOM","Information in national language",""
"DRGARE (A)","Dredged area","NTXTDS","Textual description in national language",""
"DRGARE (A)","Dredged area","SCAMAX","Scale maximum",""
"DRGARE (A)","Dredged area","SCAMIN","Scale minimum",""
"DRGARE (A)","Dredged area","TXTDSC","Textual description",""
"DRGARE (A)","Dredged area","RECDAT","Recording date",""
"DRGARE (A)","Dredged area","RECIND","Recording indication",""
"DRGARE (A)","Dredged area","SORDAT","Source date",""
"DRGARE (A)","Dredged area","SORIND","Source indication",""
"DRYDOC (A)","Dry dock","CONDTN","Condition","under construction"
"DRYDOC (A)","Dry dock","CONDTN","Condition","ruined"
"DRYDOC (A)","Dry dock","CONDTN","Condition","under reclamation"
"DRYDOC (A)","Dry dock","CONDTN","Condition","wingless"
"DRYDOC (A)","Dry dock","CONDTN","Condition","planned construction"
"DRYDOC (A)","Dry dock","DRVAL1","Depth range value 1",""
"DRYDOC (A)","Dry dock","HORACC","Horizontal accuracy",""
"DRYDOC (A)","Dry dock","HORCLR","Horizontal clearance",""
"DRYDOC (A)","Dry dock","HORLEN","Horizontal length",""
"DRYDOC (A)","Dry dock","HORWID","Horizontal width",""
"DRYDOC (A)","Dry dock","NOBJNM","Object name in national language",""
"DRYDOC (A)","Dry dock","OBJNAM","Object name",""
"DRYDOC (A)","Dry dock","QUASOU","Quality of sounding measurement","depth known"
"DRYDOC (A)","Dry dock","QUASOU","Quality of sounding measurement","depth unknown"
"DRYDOC (A)","Dry dock","QUASOU","Quality of sounding measurement","doubtful sounding"
"DRYDOC (A)","Dry dock","QUASOU","Quality of sounding measurement","unreliable sounding"
"DRYDOC (A)","Dry dock","QUASOU","Quality of sounding measurement","no bottom found at value shown"
"DRYDOC (A)","Dry dock","QUASOU","Quality of sounding measurement","least depth known"
"DRYDOC (A)","Dry dock","QUASOU","Quality of sounding measurement","least depth unknown, safe clearance at value shown"
"DRYDOC (A)","Dry dock","QUASOU","Quality of sounding measurement","value reported (not surveyed)"
"DRYDOC (A)","Dry dock","QUASOU","Quality of sounding measurement","value reported (not confirmed)"
"DRYDOC (A)","Dry dock","QUASOU","Quality of sounding measurement","maintained depth"
"DRYDOC (A)","Dry dock","QUASOU","Quality of sounding measurement","not regularly maintained"
"DRYDOC (A)","Dry dock","SOUACC","Sounding accuracy",""
"DRYDOC (A)","Dry dock","STATUS","Status","permanent"
"DRYDOC (A)","Dry dock","STATUS","Status","occasional"
"DRYDOC (A)","Dry dock","STATUS","Status","recommended"
"DRYDOC (A)","Dry dock","STATUS","Status","not in use"
"DRYDOC (A)","Dry dock","STATUS","Status","periodic/intermittent"
"DRYDOC (A)","Dry dock","STATUS","Status","reserved"
"DRYDOC (A)","Dry dock","STATUS","Status","temporary"
"DRYDOC (A)","Dry dock","STATUS","Status","private"
"DRYDOC (A)","Dry dock","STATUS","Status","mandatory"
"DRYDOC (A)","Dry dock","STATUS","Status","destroyed/ruined"
"DRYDOC (A)","Dry dock","STATUS","Status","extinguished"
"DRYDOC (A)","Dry dock","STATUS","Status","illuminated"
"DRYDOC (A)","Dry dock","STATUS","Status","historic"
"DRYDOC (A)","Dry dock","STATUS","Status","public"
"DRYDOC (A)","Dry dock","STATUS","Status","synchronized"
"DRYDOC (A)","Dry dock","STATUS","Status","watched"
"DRYDOC (A)","Dry dock","STATUS","Status","un-watched"
"DRYDOC (A)","Dry dock","STATUS","Status","existence doubtful"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Mean low water springs"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Mean lower low water springs"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Mean sea level"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Lowest low water"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Mean low water"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Lowest low water springs"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Approximate mean low water springs"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Indian spring low water"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Low water springs"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Approximate lowest astronomical tide"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Nearly lowest low water"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Mean lower low water"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Low water"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Approximate mean low water"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Approximate mean lower low water"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Mean high water"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Mean high water springs"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","High water"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Approximate mean sea level"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","High water springs"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Mean higher high water"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Equinoctial spring low water"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Lowest astronomical tide"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Local datum"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","International Great Lakes Datum 1985"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Mean water level"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Lower low water large tide"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Higher high water large tide"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","Nearly highest high water"
"DRYDOC (A)","Dry dock","VERDAT","Vertical datum","highest astronomical tide (HAT)"
"DRYDOC (A)","Dry dock","INFORM","Information",""
"DRYDOC (A)","Dry dock","NINFOM","Information in national language",""
"DRYDOC (A)","Dry dock","NTXTDS","Textual description in national language",""
"DRYDOC (A)","Dry dock","SCAMAX","Scale maximum",""
"DRYDOC (A)","Dry dock","SCAMIN","Scale minimum",""
"DRYDOC (A)","Dry dock","TXTDSC","Textual description",""
"DRYDOC (A)","Dry dock","RECDAT","Recording date",""
"DRYDOC (A)","Dry dock","RECIND","Recording indication",""
"DRYDOC (A)","Dry dock","SORDAT","Source date",""
"DRYDOC (A)","Dry dock","SORIND","Source indication",""
"DWRTCL (L)","Deep water route centerline","CATTRK","Category of recommended track","based on a system of fixed marks"
"DWRTCL (L)","Deep water route centerline","CATTRK","Category of recommended track","not based on a system of fixed marks"
"DWRTCL (L)","Deep water route centerline","DATEND","Date end",""
"DWRTCL (L)","Deep water route centerline","DATSTA","Date start",""
"DWRTCL (L)","Deep water route centerline","DRVAL1","Depth range value 1",""
"DWRTCL (L)","Deep water route centerline","DRVAL2","Depth range value 2",""
"DWRTCL (L)","Deep water route centerline","NOBJNM","Object name in national language",""
"DWRTCL (L)","Deep water route centerline","OBJNAM","Object name",""
"DWRTCL (L)","Deep water route centerline","ORIENT","Orientation",""
"DWRTCL (L)","Deep water route centerline","QUASOU","Quality of sounding measurement","depth known"
"DWRTCL (L)","Deep water route centerline","QUASOU","Quality of sounding measurement","depth unknown"
"DWRTCL (L)","Deep water route centerline","QUASOU","Quality of sounding measurement","doubtful sounding"
"DWRTCL (L)","Deep water route centerline","QUASOU","Quality of sounding measurement","unreliable sounding"
"DWRTCL (L)","Deep water route centerline","QUASOU","Quality of sounding measurement","no bottom found at value shown"
"DWRTCL (L)","Deep water route centerline","QUASOU","Quality of sounding measurement","least depth known"
"DWRTCL (L)","Deep water route centerline","QUASOU","Quality of sounding measurement","least depth unknown, safe clearance at value shown"
"DWRTCL (L)","Deep water route centerline","QUASOU","Quality of sounding measurement","value reported (not surveyed)"
"DWRTCL (L)","Deep water route centerline","QUASOU","Quality of sounding measurement","value reported (not confirmed)"
"DWRTCL (L)","Deep water route centerline","QUASOU","Quality of sounding measurement","maintained depth"
"DWRTCL (L)","Deep water route centerline","QUASOU","Quality of sounding measurement","not regularly maintained"
"DWRTCL (L)","Deep water route centerline","SOUACC","Sounding accuracy",""
"DWRTCL (L)","Deep water route centerline","STATUS","Status","permanent"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","occasional"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","recommended"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","not in use"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","periodic/intermittent"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","reserved"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","temporary"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","private"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","mandatory"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","destroyed/ruined"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","extinguished"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","illuminated"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","historic"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","public"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","synchronized"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","watched"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","un-watched"
"DWRTCL (L)","Deep water route centerline","STATUS","Status","existence doubtful"
"DWRTCL (L)","Deep water route centerline","TECSOU","Technique of sounding measurement","found by echo- sounder"
